,Open,High,Low,Close,Volume,Turnover
05-Jul-2016,     8379.30,     8381.45,     8319.95,     8335.95,      143253937,         5976.01
07-Jul-2016,     8342.00,     8361.95,     8317.70,     8337.90,      160327315,         7592.94
08-Jul-2016,     8350.00,     8353.30,     8287.55,     8323.20,      142159935,         6886.33
11-Jul-2016,     8413.35,     8475.25,     8407.05,     8467.90,      154399933,         7576.69
12-Jul-2016,     8502.60,     8526.60,     8479.20,     8521.05,      189339750,         7873.74
13-Jul-2016,     8540.45,     8550.25,     8493.55,     8519.50,      201492184,         8284.38
14-Jul-2016,     8515.75,     8571.40,     8500.70,     8565.00,      158738499,         6890.07
15-Jul-2016,     8565.45,     8594.80,     8510.05,     8541.40,      228598684,        12375.84
18-Jul-2016,     8564.05,     8587.10,     8494.35,     8508.70,      169400452,         8200.06
19-Jul-2016,     8514.30,     8540.05,     8476.70,     8528.55,      173050805,         7928.14
20-Jul-2016,     8515.45,     8569.90,     8512.55,     8565.85,      165349380,         7936.36
21-Jul-2016,     8582.70,     8585.25,     8503.45,     8510.10,      154575685,         7399.71
22-Jul-2016,     8519.65,     8548.95,     8489.80,     8541.20,      147619642,         6504.00
25-Jul-2016,     8519.95,     8641.15,     8517.20,     8635.65,      154631398,         7850.12
26-Jul-2016,     8633.75,     8644.90,     8577.15,     8590.65,      159563469,         8765.45
27-Jul-2016,     8599.40,     8665.00,     8572.05,     8615.80,      189796380,        10885.88
28-Jul-2016,     8636.95,     8674.70,     8625.25,     8666.30,      240721865,        12998.06
29-Jul-2016,     8668.30,     8670.35,     8631.15,     8638.50,      161935155,         8428.80
01-Aug-2016,     8654.30,     8711.30,     8590.50,     8636.55,      194186858,         9881.67
02-Aug-2016,     8647.45,     8687.20,     8611.40,     8622.90,      174556789,         8652.31
03-Aug-2016,     8635.20,     8635.45,     8529.60,     8544.85,      168033073,         8507.82
04-Aug-2016,     8599.95,     8601.40,     8518.15,     8551.10,      169780463,         7399.03
05-Aug-2016,     8600.20,     8689.40,     8590.15,     8683.15,      162784913,         7635.01
08-Aug-2016,     8712.85,     8723.50,     8697.60,     8711.35,      177877012,         7862.15
